ID;Name;Condition;State;Price
1100049;Hotel 49;Econom+7 nights+BB;request;24000RUB
1100049;Hotel 49;King Room+7 nights+AI;request;98000RUB
1100049;Hotel 49;Standart Room+10 nights+BB;request;20000RUB
1100049;Hotel 49;King Room+10 nights+AI;request;17000RUB
1100050;Hotel 50;Econom+10 nights+BB;request;65000RUB
1100050;Hotel 50;Standart Room+10 nights+BB;request;116000RUB
1100051;Hotel 51;Econom+10 nights+BB;request;46000RUB
1100051;Hotel 51;Standart Room+10 nights+BB;request;139000RUB
1100051;Hotel 51;Standart Room+7 nights+AI;request;62000RUB
1100052;Hotel 52;King Room+10 nights+BB;quote;195000RUB
1100053;Hotel 53;Standart Room+10 nights+AI;request;115000RUB
1100054;Hotel 54;King Room+7 nights+AI;request;92000RUB
1100054;Hotel 54;Standart Room+7 nights+AI;request;127000RUB
1100054;Hotel 54;King Room+10 nights+AI;request;21000RUB
1100054;Hotel 54;Standart Room+10 nights+AI;request;184000RUB
1100055;Hotel 55;King Room+10 nights+BB;request;105000RUB
1100056;Hotel 56;Standart Room+10 nights+AI;request;130000RUB
1100056;Hotel 56;Standart Room+7 nights+AI;request;165000RUB
1100057;Hotel 57;Econom+10 nights+AI;quote;47000RUB
1100057;Hotel 57;Econom+10 nights+AI;quote;127000RUB
1100057;Hotel 57;Econom+7 nights+AI;quote;176000RUB
1100058;Hotel 58;King Room+7 nights+AI;quote;134000RUB
1100058;Hotel 58;Econom+10 nights+BB;quote;125000RUB
1100059;Hotel 59;Standart Room+10 nights+AI;quote;94000RUB
1100059;Hotel 59;King Room+7 nights+BB;quote;117000RUB
1100059;Hotel 59;King Room+10 nights+AI;quote;190000RUB
1100060;Hotel 60;Econom+7 nights+AI;quote;141000RUB
1100061;Hotel 61;King Room+10 nights+BB;request;169000RUB
1100061;Hotel 61;Econom+10 nights+AI;request;169000RUB
1100061;Hotel 61;Econom+10 nights+AI;request;122000RUB
1100062;Hotel 62;Econom+10 nights+BB;quote;21000RUB
1100063;Hotel 63;King Room+10 nights+AI;request;149000RUB
1100063;Hotel 63;Econom+10 nights+BB;request;139000RUB
1100064;Hotel 64;Econom+7 nights+BB;request;112000RUB
1100064;Hotel 64;Standart Room+7 nights+AI;request;167000RUB
1100064;Hotel 64;Standart Room+10 nights+BB;request;77000RUB
1100064;Hotel 64;King Room+7 nights+AI;request;101000RUB
1100065;Hotel 65;King Room+7 nights+AI;quote;184000RUB
1100066;Hotel 66;Standart Room+7 nights+BB;request;26000RUB
1100067;Hotel 67;King Room+7 nights+AI;request;46000RUB
1100068;Hotel 68;Standart Room+7 nights+BB;request;138000RUB
1100068;Hotel 68;Standart Room+10 nights+BB;request;112000RUB
1100068;Hotel 68;King Room+7 nights+AI;request;77000RUB
1100068;Hotel 68;Econom+7 nights+BB;request;131000RUB
1100068;Hotel 68;Econom+7 nights+AI;request;42000RUB
1100069;Hotel 69;Econom+10 nights+AI;quote;159000RUB
1100069;Hotel 69;Econom+10 nights+BB;quote;95000RUB
1100070;Hotel 70;King Room+10 nights+BB;request;130000RUB
1100070;Hotel 70;Standart Room+7 nights+AI;request;32000RUB
1100070;Hotel 70;King Room+10 nights+AI;request;62000RUB
1100070;Hotel 70;Standart Room+7 nights+BB;request;73000RUB
1100071;Hotel 71;King Room+10 nights+AI;quote;101000RUB
1100071;Hotel 71;King Room+10 nights+AI;quote;40000RUB
1100072;Hotel 72;King Room+7 nights+BB;quote;180000RUB
1100072;Hotel 72;Econom+7 nights+BB;quote;85000RUB
1100072;Hotel 72;Econom+7 nights+AI;quote;193000RUB
1100072;Hotel 72;Standart Room+7 nights+BB;quote;95000RUB
1100073;Hotel 73;King Room+7 nights+BB;quote;130000RUB
1100073;Hotel 73;Econom+7 nights+AI;quote;19000RUB
1100073;Hotel 73;Econom+7 nights+AI;quote;51000RUB
1100073;Hotel 73;King Room+7 nights+AI;quote;105000RUB
1100074;Hotel 74;Econom+10 nights+BB;quote;194000RUB
1100074;Hotel 74;Standart Room+7 nights+BB;quote;195000RUB
1100074;Hotel 74;Standart Room+7 nights+BB;quote;26000RUB
1100074;Hotel 74;Standart Room+10 nights+BB;quote;113000RUB
1100075;Hotel 75;Standart Room+7 nights+AI;request;199000RUB
1100075;Hotel 75;Econom+10 nights+BB;request;96000RUB
1100075;Hotel 75;Econom+10 nights+BB;request;37000RUB
1100076;Hotel 76;Standart Room+7 nights+BB;request;156000RUB
1100076;Hotel 76;Econom+10 nights+BB;request;155000RUB
1100076;Hotel 76;Econom+10 nights+BB;request;61000RUB
1100076;Hotel 76;Standart Room+10 nights+AI;request;56000RUB
1100076;Hotel 76;Standart Room+10 nights+AI;request;146000RUB
1100077;Hotel 77;Standart Room+7 nights+AI;quote;78000RUB
1100077;Hotel 77;King Room+7 nights+BB;quote;74000RUB
1100077;Hotel 77;King Room+10 nights+BB;quote;33000RUB
1100078;Hotel 78;Standart Room+10 nights+BB;request;58000RUB
1100079;Hotel 79;Standart Room+7 nights+AI;request;176000RUB
1100079;Hotel 79;King Room+10 nights+BB;request;194000RUB
1100079;Hotel 79;Standart Room+7 nights+BB;request;83000RUB
1100079;Hotel 79;King Room+10 nights+AI;request;34000RUB
1100079;Hotel 79;King Room+7 nights+BB;request;170000RUB
1100080;Hotel 80;Econom+10 nights+AI;request;165000RUB
1100080;Hotel 80;Standart Room+10 nights+AI;request;184000RUB
1100080;Hotel 80;Econom+10 nights+AI;request;14000RUB
1100080;Hotel 80;Standart Room+10 nights+BB;request;129000RUB
1100081;Hotel 81;King Room+10 nights+BB;quote;50000RUB
1100081;Hotel 81;Standart Room+7 nights+BB;quote;27000RUB
1100081;Hotel 81;Standart Room+7 nights+BB;quote;10000RUB
1100081;Hotel 81;Econom+7 nights+BB;quote;20000RUB
1100081;Hotel 81;Standart Room+7 nights+BB;quote;92000RUB
1100082;Hotel 82;Standart Room+10 nights+AI;quote;122000RUB
1100083;Hotel 83;Econom+7 nights+AI;quote;128000RUB
1100083;Hotel 83;Econom+7 nights+BB;quote;117000RUB
1100084;Hotel 84;Standart Room+10 nights+BB;request;198000RUB
1100084;Hotel 84;Econom+10 nights+BB;request;63000RUB
1100084;Hotel 84;Standart Room+10 nights+AI;request;27000RUB
1100085;Hotel 85;Standart Room+10 nights+AI;request;48000RUB
1100085;Hotel 85;King Room+7 nights+BB;request;167000RUB
1100085;Hotel 85;Econom+10 nights+BB;request;192000RUB
1100085;Hotel 85;Standart Room+10 nights+BB;request;131000RUB
1100085;Hotel 85;Standart Room+10 nights+AI;request;163000RUB
1100086;Hotel 86;Econom+7 nights+AI;quote;190000RUB
1100086;Hotel 86;King Room+7 nights+AI;quote;170000RUB
1100087;Hotel 87;Econom+7 nights+BB;request;168000RUB
1100087;Hotel 87;Econom+7 nights+AI;request;42000RUB
1100087;Hotel 87;Econom+10 nights+BB;request;60000RUB
1100087;Hotel 87;King Room+7 nights+BB;request;138000RUB
1100087;Hotel 87;Econom+10 nights+BB;request;83000RUB
1100088;Hotel 88;Econom+7 nights+BB;request;111000RUB
1100088;Hotel 88;King Room+7 nights+BB;request;55000RUB
1100088;Hotel 88;King Room+7 nights+BB;request;177000RUB
1100088;Hotel 88;Standart Room+7 nights+AI;request;90000RUB
1100088;Hotel 88;Standart Room+10 nights+BB;request;106000RUB
1100089;Hotel 89;Econom+7 nights+AI;request;169000RUB
1100090;Hotel 90;Econom+10 nights+AI;quote;74000RUB
1100090;Hotel 90;Econom+7 nights+BB;quote;94000RUB
1100090;Hotel 90;Econom+10 nights+BB;quote;68000RUB
1100090;Hotel 90;Standart Room+7 nights+AI;quote;104000RUB
1100090;Hotel 90;King Room+10 nights+AI;quote;92000RUB
1100091;Hotel 91;Standart Room+7 nights+BB;request;50000RUB
1100091;Hotel 91;Standart Room+7 nights+AI;request;191000RUB
1100091;Hotel 91;King Room+7 nights+AI;request;175000RUB
1100092;Hotel 92;Standart Room+7 nights+BB;request;117000RUB
1100092;Hotel 92;Econom+10 nights+AI;request;72000RUB
1100093;Hotel 93;Standart Room+7 nights+BB;request;135000RUB
1100094;Hotel 94;King Room+7 nights+BB;quote;70000RUB
1100094;Hotel 94;Standart Room+10 nights+AI;quote;89000RUB
1100094;Hotel 94;Econom+7 nights+AI;quote;52000RUB
1100094;Hotel 94;King Room+10 nights+AI;quote;13000RUB
1100095;Hotel 95;King Room+7 nights+AI;request;113000RUB
1100095;Hotel 95;Standart Room+7 nights+AI;request;13000RUB
1100095;Hotel 95;Econom+10 nights+AI;request;38000RUB
1100095;Hotel 95;King Room+10 nights+AI;request;113000RUB
1100095;Hotel 95;King Room+10 nights+AI;request;126000RUB
1100096;Hotel 96;King Room+10 nights+AI;request;101000RUB
1100097;Hotel 97;King Room+7 nights+AI;request;23000RUB
1100097;Hotel 97;Econom+7 nights+BB;request;171000RUB
1100097;Hotel 97;King Room+7 nights+BB;request;97000RUB
1100097;Hotel 97;Standart Room+10 nights+BB;request;142000RUB
1100098;Hotel 98;Standart Room+10 nights+AI;quote;26000RUB
1100098;Hotel 98;Econom+10 nights+AI;quote;59000RUB
1100098;Hotel 98;Econom+10 nights+BB;quote;15000RUB
1100098;Hotel 98;Econom+7 nights+AI;quote;141000RUB
1100099;Hotel 99;Econom+10 nights+BB;request;18000RUB
1100099;Hotel 99;King Room+7 nights+AI;request;33000RUB
1100099;Hotel 99;King Room+10 nights+BB;request;150000RUB
1100099;Hotel 99;Standart Room+10 nights+BB;request;65000RUB
1100099;Hotel 99;Standart Room+10 nights+AI;request;24000RUB
1100100;Hotel 100;King Room+7 nights+BB;quote;120000RUB
1100100;Hotel 100;Econom+10 nights+AI;quote;117000RUB
1100100;Hotel 100;Econom+7 nights+BB;quote;181000RUB
1100100;Hotel 100;Econom+10 nights+AI;quote;150000RUB
